DATE,STATION,LEVEL,TIME STARTED (UTC),TIME ENDED (UTC),TOTAL TIME,cloud_friendly,clouds,pressure (mb),temp_air,temp_dewpoint,temp_perceived,relative_humidity,visibility (m),wind_direction,wind_friendly,wind_speed (KT),clouds_altitude,clouds_symbol,clouds_type,processtimestamp
7/8/2024  7:00:00 PM,RPLC,AMBER,07:51:00 PM,07:59:00 PM,12:08:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 149}]",1010,26,24,26,89,8000.0,40,Calm winds,2,2000.0,SCT020,SCT,07/09/2024 18:01:08
7/8/2024  8:00:00 PM,RPLC,RED,08:00:00 PM,09:00:00 PM,01:00:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 148}]",1010,25,24,25,94,8000.0,180,Calm winds,2,2000.0,SCT020,SCT,07/09/2024 18:01:08
7/8/2024  3:00:00 PM,RPLL,YELLOW,03:36:00 PM,04:21:00 PM,12:45:00 AM,Thunderstorms,"[{'altitude': 2200, 'symbol': 'FEW022', 'type': 'FEW', 'index': 96}, {'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 96}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 96}]",1010.0,28,25.0,32.0,84.0,8000,290,Light winds,4,9000.0,OVC090,OVC,07/09/2024 06:01:03
7/8/2024  9:00:00 PM,RPLL,YELLOW,09:09:00 PM,10:18:00 PM,01:09:00 AM,Overcast skies,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 342}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 342}]",1009,27,25,29,89,8000.0,0,Calm winds,1,10000.0,OVC100,OVC,07/09/2024 18:01:08
7/8/2024  10:00:00 PM,RPLL,YELLOW,10:21:00 PM,10:34:00 PM,12:13:00 AM,Overcast skies,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 341}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 341}]",1009,27,25,29,89,8000.0,0,Calm winds,3,9000.0,OVC090,OVC,07/09/2024 18:01:08
7/8/2024  10:00:00 PM,RPLL,YELLOW,10:45:00 PM,11:35:00 PM,12:50:00 AM,Overcast skies,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 341}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 341}]",1009,27,25,29,89,8000.0,0,Calm winds,3,9000.0,OVC090,OVC,07/09/2024 18:01:08
7/10/2024  2:00:00 AM,RPLL,YELLOW,02:02:00 AM,02:26:00 AM,12:24:00 AM,Overcast skies,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 472}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 472}]",1011,30,26,37,79,8000.0,190,Calm winds,3,9000.0,OVC090,OVC,07/10/2024 18:01:07
7/10/2024  3:00:00 AM,RPLL,YELLOW,03:50:00 AM,04:06:00 AM,12:16:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 471}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 471}]",1010,31,25,36,71,10000.0,100,Light winds,5,10000.0,BKN100,BKN,07/10/2024 18:01:07
7/10/2024  4:00:00 AM,RPLL,YELLOW,04:08:00 AM,04:34:00 AM,12:26:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 470}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 470}]",1010,32,25,38,67,10000.0,0,Light winds,4,10000.0,BKN100,BKN,07/10/2024 18:01:07
7/11/2024  2:00:00 AM,RPLC,YELLOW,02:23:00 AM,02:50:00 AM,12:27:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 292}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 292}]",1010.0,29.0,24.0,33.0,74.0,8000,140,Light winds,6,10000.0,BKN100,BKN,07/11/2024 18:01:06
7/11/2024  2:00:00 AM,RPLC,AMBER,02:51:00 AM,03:38:00 AM,12:47:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 292}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 292}]",1010.0,29.0,24.0,33.0,74.0,8000,140,Light winds,6,10000.0,BKN100,BKN,07/11/2024 18:01:06
7/11/2024  1:00:00 AM,RPLL,YELLOW,01:20:00 AM,01:38:00 AM,12:18:00 AM,Overcast skies,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 413}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 413}]",1010.0,29.0,26.0,35.0,84.0,8000,0,Calm winds,0,10000.0,OVC100,OVC,07/11/2024 18:01:06
7/11/2024  1:00:00 AM,RPLL,YELLOW,01:44:00 AM,02:12:00 AM,12:28:00 AM,Overcast skies,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 413}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 413}]",1010.0,29.0,26.0,35.0,84.0,8000,0,Calm winds,0,10000.0,OVC100,OVC,07/11/2024 18:01:06
